t,u,y
327.40000000000595,-0.15707963267948966,-0.015919477011602005
327.50000000000597,-0.15707963267948966,-0.015945019323302854
327.600000000006,-0.15707963267948966,-0.015957651041780475
327.700000000006,-0.15707963267948966,-0.01595901168780313
327.80000000000604,-0.15707963267948966,-0.015950523391698206
327.90000000000606,-0.15707963267948966,-0.015933427719487726
328.0000000000061,-0.15707963267948966,-0.0159088166168399
328.1000000000061,-0.15707963267948966,-0.015877658148926554
328.2000000000061,-0.15707963267948966,-0.0158408176777944
328.30000000000615,-0.15707963267948966,-0.015799075071443475
328.4000000000062,-0.15707963267948966,-0.015753138487562986
328.5000000000062,-0.15707963267948966,-0.01570365522385842
328.6000000000062,-0.15707963267948966,-0.015651220079802325
328.70000000000624,-0.15707963267948966,-0.015596381651468197
328.80000000000626,-0.15707963267948966,-0.015539646883111626
328.9000000000063,-0.15707963267948966,-0.015481484168842279
329.0000000000063,-0.15707963267948966,-0.015422325321308302
329.10000000000633,-0.15707963267948966,-0.015362566665286959
329.20000000000636,-0.15707963267948966,-0.015302569482631066
329.3000000000064,-0.15707963267948966,-0.015242660008368821
329.4000000000064,-0.15707963267948966,-0.015183129152885284
329.5000000000064,-0.15707963267948966,-0.01512423210175915
329.60000000000645,-0.15707963267948966,-0.015066187922785117
329.70000000000647,-0.15707963267948966,-0.01500917928883846
329.8000000000065,-0.15707963267948966,-0.014953352405448435
329.9000000000065,-0.15707963267948966,-0.014898817213203032
330.00000000000654,-0.15707963267948966,-0.014845647917408892
330.10000000000656,-0.15707963267948966,-0.014793883880806026
330.2000000000066,-0.15707963267948966,-0.01474353089963469
330.3000000000066,-0.15707963267948966,-0.014694562869030384
330.4000000000066,-0.15707963267948966,-0.014646923830644453
330.50000000000665,-0.15707963267948966,-0.01460053038361203
330.6000000000067,-0.15707963267948966,-0.01455527442956961
330.7000000000067,-0.15707963267948966,-0.014511026213404605
330.8000000000067,-0.15707963267948966,-0.014467637613850006
330.90000000000674,-0.15707963267948966,-0.01442494563099421
331.00000000000676,-0.15707963267948966,-0.014382776000295697
331.1000000000068,-0.15707963267948966,-0.014340946894182726
331.2000000000068,-0.15707963267948966,-0.01429927266164866
331.30000000000683,-0.15707963267948966,-0.014257567526399279
331.40000000000686,-0.15707963267948966,-0.014215649180167116
331.5000000000069,-0.15707963267948966,-0.01417334221136267
331.6000000000069,-0.15707963267948966,-0.01413048131273954
331.7000000000069,-0.15707963267948966,-0.014086914216384966
331.80000000000695,-0.15707963267948966,-0.014042504309978138
331.90000000000697,-0.15707963267948966,-0.013997132894738676
332.000000000007,-0.15707963267948966,-0.013950701052657008
332.100000000007,-0.15707963267948966,-0.01390313109828705
332.20000000000704,-0.15707963267948966,-0.013854367598415074
332.30000000000706,-0.15707963267948966,-0.0138043779511212
332.4000000000071,-0.15707963267948966,-0.013753152523949578
332.5000000000071,-0.15707963267948966,-0.013700704358935889
332.6000000000071,-0.15707963267948966,-0.013647068459953306
332.70000000000715,-0.15707963267948966,-0.013592300685091615
332.8000000000072,-0.15707963267948966,-0.013536476273456319
332.9000000000072,-0.15707963267948966,-0.013479688041759648
333.0000000000072,-0.15707963267948966,-0.013422044291271404
333.10000000000724,-0.15707963267948966,-0.013363666470623854
333.20000000000726,-0.15707963267948966,-0.013304686652107694
333.3000000000073,-0.15707963267948966,-0.01324524485863737
333.4000000000073,-0.15707963267948966,-0.01318548628600953
333.50000000000733,-0.15707963267948966,-0.013125558484289791
333.60000000000736,-0.15707963267948966,-0.013065608552436332
333.7000000000074,-0.15707963267948966,-0.013005780398195214
333.8000000000074,-0.15707963267948966,-0.012946212113063425
